,date,id,user_id,user_login,user_name,game_id,game_name,title,viewer_count,started_at,language,thumbnail_url,tag_ids,description,profile_image_url,total_view_count,created_at,video_url,video_published_at
16,20210410,41367955661,56361303,drgluon,DrGluon,512341,Planet Zoo,"Hi I'm DrGluon, I wear a Fez!",10415,2021-04-10T01:10:41Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_drgluon-600x430.jpg,6ea6bca4-4712-4ab9-a906-e3336a9d8039&tag_id=d6bf03b8-42f4-4981-b070-841c7457a9aa&tag_id=8ba227ca-073c-46a7-b3cc-193e52c5ab4d&tag_id=96b6073f-450d-4248-8ed4-988e28f3f759&tag_id=8a01ea18-df97-4046-9cff-a9a822bb96e5&tag_id=c2839af5-f1d2-46c4-8edc-1d0bfbd85070,"Comedy Streamer, Youtuber, and over all nice guy. I like long walks on the beach... However I'm not a real doctor, but i do play one on the internet! ",https://static-cdn.jtvnw.net/jtv_user_pictures/804f89bc-6688-4dd8-8a57-a27ebeb832ab-profile_image-300x300.png,5611270,2014-02-07T17:54:52.009555Z,https://www.twitch.tv/videos/999909174,2021-04-25T01:07:05Z
17,20210410,42273140734,139470326,handongsuk,한동숙,21779,League of Legends,LCK 같이보기,10267,2021-04-10T07:58:56Z,ko,https://static-cdn.jtvnw.net/previews-ttv/live_user_handongsuk-600x430.jpg,ab2975e3-b9ca-4b1a-a93e-fb61a5d5c3a4,ㄷㅅㅋ이란?욱이(본명) = 한동숙(족보이름) - 동숙한 - 동수칸 - ㄷㅅㅋ,https://static-cdn.jtvnw.net/jtv_user_pictures/c5a2baa2-74ed-4b72-b047-8326572c9bfa-profile_image-300x300.png,101323247,2016-11-14T00:57:13.618871Z,https://www.twitch.tv/videos/1000300308,2021-04-25T11:00:05Z
18,20210410,41370369229,38594688,fresh,Fresh,33214,Fortnite,Arena w/ Lazar and Creamy || USE CODE FRESH || !socials !newvid !second !newchannel || #EpicPartner,9074,2021-04-10T03:36:19Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_fresh-600x430.jpg,24cc3843-e288-43f9-9c35-50fe1571c341&tag_id=6ea6bca4-4712-4ab9-a906-e3336a9d8039,Yes | Epic Gamer | Content Creator for Luminosity and Powered by GFUEL!,https://static-cdn.jtvnw.net/jtv_user_pictures/da28bd64-f6a1-4b49-9b6b-0a6faf94c700-profile_image-300x300.jpg,55692470,2012-12-19T05:42:05.829844Z,https://www.twitch.tv/videos/1000099535,2021-04-25T04:25:13Z
19,20210410,41719527100,622498423,otplol_,otplol_,21779,League of Legends,LCK FINALE - DK vs GEN - BO5,8700,2021-04-10T07:39:24Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_otplol_-600x430.jpg,6f655045-9989-4ef7-8f85-1edcec42d648&tag_id=36a89a80-4fcd-4b74-b3d2-2c6fd9b30c95,On est là !,https://static-cdn.jtvnw.net/jtv_user_pictures/787bd9dd-9367-45ed-a44d-d755427549b8-profile_image-300x300.png,30162439,2020-12-18T10:17:00.237871Z,https://www.twitch.tv/videos/1000507399,2021-04-25T15:41:05Z
20,20210410,42270616222,88946548,aceu,aceu,791968461,ALTF4,NRG aceu // long stream maybe// !socials !aimlab,8525,2021-04-10T01:59:27Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_aceu-600x430.jpg,6ea6bca4-4712-4ab9-a906-e3336a9d8039,bowl,https://static-cdn.jtvnw.net/jtv_user_pictures/c7a4c96e-a434-4dfa-9bcf-6190995dd536-profile_image-300x300.png,37550113,2015-04-19T04:47:51.776353Z,https://www.twitch.tv/videos/999969563,2021-04-25T02:03:07Z
21,20210410,41369912909,11897156,roflgator,roflgator,32982,Grand Theft Auto V,(NoPixel) Robert creates new friends and new enemies.,8128,2021-04-10T03:05:31Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_roflgator-600x430.jpg,6ea6bca4-4712-4ab9-a906-e3336a9d8039,content machine,https://static-cdn.jtvnw.net/jtv_user_pictures/f40e0bfe-f376-49b1-ad08-7b63f866dabb-profile_image-300x300.png,8906344,2010-04-15T17:47:43.417235Z,https://www.twitch.tv/videos/999489300,2021-04-24T19:05:29Z
22,20210410,41372240365,30816637,admiralbulldog,AdmiralBulldog,29595,Dota 2,7.29 patch review !Vattenfall | [A] @AdmiralBulldog,8091,2021-04-10T07:07:23Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_admiralbulldog-600x430.jpg,6ea6bca4-4712-4ab9-a906-e3336a9d8039,"Howdy, welcome to our positive community",https://static-cdn.jtvnw.net/jtv_user_pictures/admiralbulldog-profile_image-888d5b80958e636f-300x300.jpeg,111043710,2012-05-26T13:34:24.822556Z,https://www.twitch.tv/videos/1000197608,2021-04-25T07:14:37Z
23,20210410,41372132269,77208443,jukes,jukes,509658,Just Chatting,MEC STREAM DO JUKERA SEXTOU,7538,2021-04-10T06:47:01Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_jukes-600x430.jpg,39ee8140-901a-4762-bfca-8260dea1310f,,https://static-cdn.jtvnw.net/jtv_user_pictures/044e146b-09ff-449d-b2a1-95a2358ac3a8-profile_image-300x300.png,94852160,2014-12-14T17:07:44.744388Z,https://www.twitch.tv/videos/997907418,2021-04-23T14:28:02Z
24,20210410,41719348700,41408563,jeraxai,JerAxai,29595,Dota 2,Patch note readingz,7337,2021-04-10T06:39:57Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_jeraxai-600x430.jpg,6ea6bca4-4712-4ab9-a906-e3336a9d8039,,https://static-cdn.jtvnw.net/jtv_user_pictures/jeraxai-profile_image-e26acd43248c672c-300x300.jpeg,2348975,2013-03-16T21:26:41.542784Z,https://www.twitch.tv/videos/997734949,2021-04-23T09:07:42Z
25,20210410,41719569500,36138196,alexelcapo,alexelcapo,491080,The Binding of Isaac: Afterbirth,Quiero los PLANETARIOS,7080,2021-04-10T07:51:35Z,es,https://static-cdn.jtvnw.net/previews-ttv/live_user_alexelcapo-600x430.jpg,d4bb9c58-2141-4881-bcdc-3fe0505457d1,Nací en el 87 y me gusta jugar a videojuegos.,https://static-cdn.jtvnw.net/jtv_user_pictures/d7ad172b-dd04-4d81-bbd3-2492d4709276-profile_image-300x300.png,56310661,2012-09-12T21:24:26.467127Z,https://www.twitch.tv/videos/1000575604,2021-04-25T16:50:26Z
26,20210410,42272955726,98506045,mutex,MuTeX,512710,Call of Duty: Warzone,353 DAYS IN A ROW STREAMED! #4 IN THE WORLD FOR KILLS! 5.77 K/D! 970+ WINS! #MuMuGANG #f3f3 #Phizzurp,6802,2021-04-10T07:18:00Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_mutex-600x430.jpg,6ea6bca4-4712-4ab9-a906-e3336a9d8039&tag_id=fd8f5e68-42d3-4544-a273-5fc92dabc568&tag_id=ff56eeeb-99ed-4a60-93fc-0b3f05d8661e&tag_id=1eba3cfe-51cc-460a-8259-bc8bb987f904,I Love Call Of Duty and Entertaining The Public.,https://static-cdn.jtvnw.net/jtv_user_pictures/a9ca4641-152f-4742-9025-a9ef643200aa-profile_image-300x300.png,10958199,2015-08-07T08:16:29.867248Z,https://www.twitch.tv/videos/1000006262,2021-04-25T02:38:40Z
27,20210410,41365226173,31723226,cobaltstreak,CobaltStreak,491080,The Binding of Isaac: Afterbirth,🔪Repentance Marathon🔪 Only ALT Chars left! New !merch,6794,2021-04-09T21:17:18Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_cobaltstreak-600x430.jpg,6ea6bca4-4712-4ab9-a906-e3336a9d8039&tag_id=69318d09-f132-4853-b4b6-09a0580f7092&tag_id=ba2c968b-867a-49ce-aebc-3d978a204f4a&tag_id=eaba0ad7-c4e1-4878-b37f-01308dbb65c8,"Hello and welcome to the channel. We pride ourselves on having a positive community and high chat interaction. Playing everything from Isaac to Hello Kitty Island Barbie adventure....., you'll find plenty of chat interaction and interesting games worth checking out!",https://static-cdn.jtvnw.net/jtv_user_pictures/cobaltstreak-profile_image-9234704db7932eae-300x300.png,35447690,2012-06-29T09:35:41.234971Z,https://www.twitch.tv/videos/999818414,2021-04-24T23:44:35Z
28,20210410,41366456925,60198919,ash_on_lol,Ash_on_LoL,32982,Grand Theft Auto V,ash ketchup! :D,6606,2021-04-09T23:05:32Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_ash_on_lol-600x430.jpg,6ea6bca4-4712-4ab9-a906-e3336a9d8039,"It's Ash_on_LoL! Only... not always on LoL! I play all sorts of games, from MOBA to MMO! Join us on our adventure through time and space!~ Feel free to say hello, I'd love to meet you! :D",https://static-cdn.jtvnw.net/jtv_user_pictures/00fa097b-1d94-4b13-a274-5290a73485a0-profile_image-300x300.png,12921453,2014-04-04T21:43:19.006586Z,https://www.twitch.tv/videos/999902223,2021-04-25T01:01:23Z
29,20210410,41368288285,544210045,valorant_jpn,valorant_jpn,516575,VALORANT,VCT Stage2 - Challengers JAPAN Week 1 Main Event Day 1,6096,2021-04-10T01:29:46Z,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_valorant_jpn-600x430.jpg,36a89a80-4fcd-4b74-b3d2-2c6fd9b30c95&tag_id=6ba1d230-e52f-4d81-b1e0-41f25a8a9f5d,VALORANT（ヴァロラント）公式チャンネル。『VALORANT』は、5対5で対戦する競技性の高いタクティカルシューターです。基本プレイ無料、世界中のより多くのプレイヤーが楽しめるよう幅広いスペックのPCに対応しています。,https://static-cdn.jtvnw.net/jtv_user_pictures/daefc989-3aa4-4960-b4b3-a31570353b99-profile_image-300x300.png,5485711,2020-06-15T23:51:22.650114Z,https://www.twitch.tv/videos/999933311,2021-04-25T01:29:55Z
30,20210410,42272723262,516065786,miaplaysss,MiaPlaysss,33214,Fortnite,FORTNITE DEATHRUNS w/ KEOXER | USE CODE: MIASQUAD #ad | !yt !ig,5809,2021-04-10T06:37:09Z,other,https://static-cdn.jtvnw.net/previews-ttv/live_user_miaplaysss-600x430.jpg,fd76c790-0505-4c4c-865a-d6bd139c0901,"Hi, I'm Mia and I play video games",https://static-cdn.jtvnw.net/jtv_user_pictures/891959e8-c929-4e7f-9463-018a2c551d94-profile_image-300x300.png,622123,2020-04-17T23:45:40.195777Z,https://www.twitch.tv/videos/982174720,2021-04-10T06:37:19Z
31,20210410,42272917534,102845970,kimdoe,김도,1366308398,Say No! More,응 아니야 시뮬레이터,5637,2021-04-10T07:10:46Z,ko,https://static-cdn.jtvnw.net/previews-ttv/live_user_kimdoe-600x430.jpg,ab2975e3-b9ca-4b1a-a93e-fb61a5d5c3a4,트-하,https://static-cdn.jtvnw.net/jtv_user_pictures/kimdoe-profile_image-354ecea9a42c41e9-300x300.png,54497877,2015-09-23T08:55:44.270137Z,https://www.twitch.tv/videos/1000233933,2021-04-25T08:39:34Z
32,20210410,41718586668,40965449,subroza,Subroza,516575,VALORANT,Hey:) (25 sec delay) | !newvid !ads,5635,2021-04-10T03:18:50Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_subroza-600x430.jpg,6ea6bca4-4712-4ab9-a906-e3336a9d8039,23 y/o Pro VALORANT Player for TSM | Streamer | Business Inquires: subroza@iconmedia.gg | ,https://static-cdn.jtvnw.net/jtv_user_pictures/ac07cf97-755d-46d0-9c83-78cc1c2ed543-profile_image-300x300.png,8176048,2013-03-04T00:58:14.249692Z,https://www.twitch.tv/videos/995347796,2021-04-21T11:01:37Z
33,20210410,42272102366,152596920,lol_ambition,앰비션_,21779,League of Legends,LCK 결승,5580,2021-04-10T05:02:23Z,ko,https://static-cdn.jtvnw.net/previews-ttv/live_user_lol_ambition-600x430.jpg,ab2975e3-b9ca-4b1a-a93e-fb61a5d5c3a4,"방송보러 와주시는 모든분들께 감사드립니다 :)매일 오후 2시, 대체로 특별한사유가 없는 경우 방송 진행합니다!방송일정은 트게더를 확인해주세요!",https://static-cdn.jtvnw.net/jtv_user_pictures/8d9d49f3-d744-495b-ba28-facc57dc9381-profile_image-300x300.png,47183722,2017-04-07T04:07:21.364531Z,https://www.twitch.tv/videos/998869257,2021-04-24T04:59:46Z
34,20210410,41713152492,30100714,juggsrp,JuggsRP,32982,Grand Theft Auto V,🕶 Lenny Large 🕶 BANK JOB TIME! | No Pixel 3.0 | !Raiders | !media | !vid | !song ,5211,2021-04-09T18:40:47Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_juggsrp-600x430.jpg,6ea6bca4-4712-4ab9-a906-e3336a9d8039&tag_id=8ba227ca-073c-46a7-b3cc-193e52c5ab4d&tag_id=ac763b17-7bea-4632-9eb4-d106689ff409&tag_id=0cb7e377-a308-44e8-91f7-07eea1d96129&tag_id=ff56eeeb-99ed-4a60-93fc-0b3f05d8661e&tag_id=5e798958-88a4-474a-bd7f-07178a0def0c,"Hi guys! My name is Josh, gaming name is Juggs. Streamed for 1 year and have created an amazing community of friends! I mainly play a variety of   role-playing games and love to create unique, funny and interesting characters! If you guys enjoy what you are watching remember to follow!",https://static-cdn.jtvnw.net/jtv_user_pictures/a6fc1ee5-9f9c-4520-b874-9c68867f66ec-profile_image-300x300.png,604577,2012-04-27T23:53:36.291636Z,https://www.twitch.tv/videos/1000750238,2021-04-25T19:10:43Z
35,20210410,42272878366,143726713,sweetdreams,sweetdreams,511224,Apex Legends,NRG Sweet ~ 20+ Hour stream to punish myself for being a bitch lately. smile | !rp !#1,5105,2021-04-10T07:03:28Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_sweetdreams-600x430.jpg,0ca5d2cc-760f-47b7-921b-84d6a5cbb0e4&tag_id=6ea6bca4-4712-4ab9-a906-e3336a9d8039,Best vibes in @PlayApex and potentially Twitch. Competitive player for @NRGgg,https://static-cdn.jtvnw.net/jtv_user_pictures/7ed5f200-dbb5-45a2-8f6f-abdb5f588a31-profile_image-300x300.png,6620864,2017-01-03T21:35:27.995583Z,https://www.twitch.tv/videos/999574571,2021-04-24T20:08:37Z
36,20210410,41358692429,181077473,gaules,Gaules,32399,Counter-Strike: Global Offensive,Rerun: Furia o Orgulho Nacional - siga @gaules nas redes sociais,5101,2021-04-09T11:01:13Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_gaules-600x430.jpg,39ee8140-901a-4762-bfca-8260dea1310f&tag_id=53df6265-2bf8-492f-bf4a-64576e26d081,"Mais um guerreiro da Maior Tribo do Mundo! Atuei como jogador profissional de CS por quase uma década, fui o primeiro treinador a ser campeão do mundo em 2007 com o MIBR. Acertei um pouco, errei muito, ganhei bastante coisa e tbm perdi demais! Atualmente faço live todos os dias aqui na Twitch! ",https://static-cdn.jtvnw.net/jtv_user_pictures/c495b77e-7f47-4bc5-a216-3045d7545796-profile_image-300x300.png,273627875,2017-11-09T14:10:52.83257Z,https://www.twitch.tv/videos/1000306249,2021-04-25T11:10:19Z
37,20210410,41371517821,44574567,lysium,Lysium,32982,Grand Theft Auto V,🐝 BENJI aka Mr. B | twitter.com/LysiumGG | NoPixel 3.0 | GTA V RP,5087,2021-04-10T05:16:46Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_lysium-600x430.jpg,6ea6bca4-4712-4ab9-a906-e3336a9d8039&tag_id=0cb7e377-a308-44e8-91f7-07eea1d96129,"Half Bruneian, Half Filipino and usually roleplaying BENJI aka Mr. B on NoPixel. Business: iamlysium@gmail.com",https://static-cdn.jtvnw.net/jtv_user_pictures/b540337d-78fd-4f6d-bf69-acd4a9f19a7e-profile_image-300x300.png,3773767,2013-06-10T12:02:12.888433Z,https://www.twitch.tv/videos/999971832,2021-04-25T02:05:05Z
38,20210410,41372287645,490592527,valorant,VALORANT,516575,VALORANT,GOnGO Prince vs. Feel So Good | Stage 2 Main Event D3,5085,2021-04-10T07:16:01Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_valorant-600x430.jpg,36a89a80-4fcd-4b74-b3d2-2c6fd9b30c95&tag_id=6ea6bca4-4712-4ab9-a906-e3336a9d8039,VALORANT is a 5v5 character based tactical shooter video game from Riot Games. ,https://static-cdn.jtvnw.net/jtv_user_pictures/8366535e-9eef-407b-b872-efe3ac5a2cb0-profile_image-300x300.png,21799713,2020-02-06T00:22:59.266894Z,https://www.twitch.tv/videos/1000794158,2021-04-25T19:46:45Z
39,20210410,41372155501,31265359,kangqui,강퀴,21779,League of Legends,LCK 결승 보기 (feat. Wadid),4797,2021-04-10T06:51:44Z,ko,https://static-cdn.jtvnw.net/previews-ttv/live_user_kangqui-600x430.jpg,ab2975e3-b9ca-4b1a-a93e-fb61a5d5c3a4,,https://static-cdn.jtvnw.net/jtv_user_pictures/kangqui-profile_image-f78ecff60fd1692b-300x300.jpeg,12490238,2012-06-12T14:19:43.469851Z,https://www.twitch.tv/videos/999035394,2021-04-24T10:45:46Z
